%time,field.data
583250000000,1.01860690117
583270000000,-0.843764826655
583290000000,-0.845387205482
583310000000,1.01699542999
583330000000,-0.845340460539
583350000000,-0.844590127468
583370000000,-0.845434248447
583390000000,1.02077436447
583410000000,1.02647042274
583430000000,1.03127908707
583450000000,1.03579139709
583470000000,1.04021930695
583490000000,1.04410839081
583510000000,1.04753613472
583530000000,1.05081534386
583550000000,1.05269908905
583570000000,1.05359077454
583590000000,1.05377101898
583610000000,1.05435156822
583630000000,1.05355453491
583650000000,1.05190181732
583670000000,1.04899954796
583690000000,1.04469513893
583710000000,1.03943490982
583730000000,1.03398966789
583750000000,1.02549314499
583770000000,1.0174612999
583790000000,1.00759267807
583810000000,0.995234370232
583830000000,0.984698295593
583850000000,0.970539689064
583870000000,0.957860350609
583910000000,0.945308327675
583910000000,0.932826161385
583950000000,0.920780062675
583950000000,0.909063577652
584010000000,0.899274349213
584010000000,0.88971555233
584050000000,0.879376649857
584050000000,0.870239377022
584090000000,0.862125396729
584090000000,0.85526072979
584130000000,0.853013753891
584130000000,0.851988554001
584130000000,0.852179646492
584190000000,0.852911949158
584190000000,0.852004051208
584190000000,0.850938916206
584210000000,0.849224805832
584250000000,0.849587440491
584250000000,0.849979519844
584290000000,0.849542379379
584290000000,0.848936319351
584350000000,0.849708795547
584350000000,0.850578427315
584390000000,0.850800991058
584390000000,0.850643754005
584430000000,0.851028203964
584430000000,0.851583957672
584470000000,0.851521253586
584470000000,0.850759387016
584470000000,0.850575208664
584530000000,0.850306868553
584530000000,0.848723530769
584530000000,0.846508860588
584550000000,0.844548940659
584590000000,0.842958807945
584590000000,0.841384887695
584630000000,0.839697957039
584630000000,0.839015960693
584690000000,0.837800860405
584690000000,0.835432529449
584730000000,0.832699179649
584730000000,0.829035162926
584770000000,0.825688004494
584770000000,0.821168899536
584810000000,0.814478874207
584810000000,0.809517264366
584850000000,0.802442193031
584850000000,0.795654296875
584850000000,0.787458777428
584910000000,0.781022071838
584910000000,0.773830294609
584910000000,0.767549157143
584930000000,0.76114487648
584970000000,0.755976200104
584970000000,0.749907255173
585010000000,0.744592428207
585010000000,0.738373875618
585070000000,0.732918858528
585070000000,0.726731777191
585110000000,0.721190571785
585110000000,0.716204285622
585150000000,0.711347222328
585150000000,0.706454873085
585190000000,0.70150411129
585190000000,0.697675466537
585190000000,0.693436384201
585230000000,0.69051861763
585230000000,0.686952471733
585250000000,0.682682037354
585270000000,0.677242994308
585310000000,0.672335863113
585310000000,0.666861057281
585370000000,0.663138508797
585370000000,0.657607793808
585410000000,0.65237903595
585410000000,0.649889469147
585450000000,0.646483540535
585450000000,0.641904592514
585490000000,0.6398884058
585490000000,0.637350797653
585490000000,0.634587049484
585530000000,0.630508899689
585530000000,0.627850651741
585550000000,0.622787356377
585570000000,0.618054986
585610000000,0.613851547241
585610000000,0.608706593513
585650000000,0.607321619987
585650000000,0.602679014206
585690000000,0.599196910858
585690000000,0.596713542938
585750000000,0.593982458115
585750000000,0.591144800186
585790000000,0.587410449982
585790000000,0.584830880165
585830000000,0.580862045288
585830000000,0.577461957932
585830000000,0.571623325348
585870000000,0.566761851311
585870000000,0.562903285027
585890000000,0.558170795441
585910000000,0.553947091103
585950000000,0.549527168274
585950000000,0.546055555344
585990000000,0.543415784836
585990000000,0.539096236229
586050000000,0.535420298576
586050000000,0.533153176308
586090000000,0.528850078583
586090000000,0.527163267136
586130000000,0.524388551712
586130000000,0.520126581192
586170000000,0.518648266792
586170000000,0.515499830246
586170000000,0.510612607002
586210000000,0.508321046829
586210000000,0.504823327065
586230000000,0.502351403236
586250000000,0.498888015747
586290000000,0.496076464653
586290000000,0.494631171227
586330000000,0.491258382797
586330000000,0.487312674522
586370000000,0.482335805893
586370000000,0.478271961212
586430000000,0.475854754448
586430000000,0.471876144409
586470000000,0.468220591545
586470000000,0.466112375259
586510000000,0.463092803955
586510000000,0.460530281067
586510000000,0.458919048309
586570000000,0.455773949623
586570000000,0.453830242157
586570000000,0.449837446213
586590000000,0.446267724037
586630000000,0.442253232002
586630000000,0.438913106918
586670000000,0.43640434742
586670000000,0.433770298958
586730000000,0.430397152901
586730000000,0.426360845566
586770000000,0.423925757408
586770000000,0.419819355011
586810000000,0.416652917862
586810000000,0.412864565849
586850000000,0.408949971199
586850000000,0.406604290009
586850000000,0.404441595078
586890000000,0.402201652527
586890000000,0.397762537003
586910000000,0.397061228752
586930000000,0.393903851509
586970000000,0.391889452934
586970000000,0.389668822289
587010000000,0.387754559517
587010000000,0.384793758392
587070000000,0.381859183311
587070000000,0.377233624458
587110000000,0.376299023628
587110000000,0.371636152267
587150000000,0.369607686996
587150000000,0.366169095039
587150000000,0.364978313446
587190000000,0.362929463387
587190000000,0.361349225044
587210000000,0.358957886696
587230000000,0.356174588203
587270000000,0.354683160782
587270000000,0.349967360497
587310000000,0.348287701607
587310000000,0.345568060875
587350000000,0.343313574791
587350000000,0.341020464897
587410000000,0.338332176208
587410000000,0.3347209692
587450000000,0.332072734833
587450000000,0.327197909355
587490000000,0.325050592422
587490000000,0.32308447361
587530000000,0.319901823997
587530000000,0.316223144531
587530000000,0.314697027206
587570000000,0.312816977501
587570000000,0.309180855751
587590000000,0.306361198425
587610000000,0.301973104477
587650000000,0.299951910973
587650000000,0.297086000443
587710000000,0.294235229492
587710000000,0.29209280014
587750000000,0.290444612503
587750000000,0.28796684742
587790000000,0.284401535988
587790000000,0.282294869423
587790000000,0.2795368433
587830000000,0.275881171227
587830000000,0.273323893547
587850000000,0.271640539169
587870000000,0.269414424896
587910000000,0.265840649605
587950000000,0.262725710869
587950000000,0.259922504425
587950000000,0.256062150002
588010000000,0.253458023071
588010000000,0.252276182175
588010000000,0.250052213669
588030000000,0.248566389084
588070000000,0.24566245079
588070000000,0.244579195976
588130000000,0.241411566734
588130000000,0.239844083786
588170000000,0.237686514854
588170000000,0.233624815941
588210000000,0.231001615524
588210000000,0.226492762566
588250000000,0.225343227386
588250000000,0.221170663834
588250000000,0.219209671021
588290000000,0.216300368309
588290000000,0.213507413864
588310000000,0.20999121666
588330000000,0.20714533329
588370000000,0.203257083893
