%time,field.data
1317510000000,-0.0137061476707
1317550000000,-0.0131837129593
1317550000000,-0.0141149163246
1317610000000,-0.013614654541
1317610000000,-0.0150479674339
1317650000000,-0.0165987610817
1317650000000,-0.0152420401573
1317690000000,-0.016203045845
1317690000000,-0.0161542892456
1317730000000,-0.0165837407112
1317730000000,-0.0171945095062
1317730000000,-0.0165338516235
1317770000000,-0.0176320075989
1317770000000,-0.0187631845474
1317790000000,-0.0210345387459
1317810000000,-0.0222664475441
1317850000000,-0.0224876403809
1317850000000,-0.0243275761604
1317910000000,-0.0252280235291
1317910000000,-0.0252966880798
1317950000000,-0.0236941576004
1317950000000,-0.0239354372025
1317990000000,-0.0243172049522
1317990000000,-0.0236610174179
1317990000000,-0.0257816314697
1318030000000,-0.0250333547592
1318030000000,-0.0251734256744
1318050000000,-0.0257944464684
1318070000000,-0.0270273089409
1318110000000,-0.0263662934303
1318110000000,-0.0266968607903
1318150000000,-0.0275626778603
1318150000000,-0.0273022651672
1318210000000,-0.0278618335724
1318210000000,-0.0290253162384
1318250000000,-0.0300162434578
1318250000000,-0.030325949192
1318290000000,-0.0316792726517
1318290000000,-0.031910777092
1318330000000,-0.0334572792053
1318330000000,-0.0336817502975
1318330000000,-0.0359039306641
1318370000000,-0.0343362689018
1318370000000,-0.0367274284363
1318390000000,-0.0370895862579
1318410000000,-0.0386260151863
1318450000000,-0.03932929039
1318450000000,-0.0421409606934
1318490000000,-0.0411894917488
1318490000000,-0.0413837432861
1318550000000,-0.0403550863266
1318550000000,-0.0416870117188
1318590000000,-0.0425604581833
1318590000000,-0.0426752567291
1318630000000,-0.043560385704
1318630000000,-0.0447584986687
1318670000000,-0.0452603697777
1318670000000,-0.0444250702858
1318670000000,-0.0457372069359
1318710000000,-0.0453546047211
1318710000000,-0.0457906126976
1318730000000,-0.0459976196289
1318750000000,-0.0459315776825
1318790000000,-0.0459661483765
1318790000000,-0.0459961295128
1318830000000,-0.0452566146851
1318830000000,-0.0452589988708
1318890000000,-0.0464105606079
1318890000000,-0.0474804639816
1318930000000,-0.049052298069
1318930000000,-0.0500933527946
1318970000000,-0.0501955747604
1318970000000,-0.0519300699234
1319010000000,-0.0527623295784
1319010000000,-0.0531457066536
1319010000000,-0.0525707006454
1319050000000,-0.0516961216927
1319050000000,-0.0519281029701
1319070000000,-0.0523436665535
1319090000000,-0.0516710281372
1319130000000,-0.0536404252052
1319130000000,-0.0533609986305
1319170000000,-0.0550451874733
1319170000000,-0.0560377836227
1319230000000,-0.0560561418533
1319230000000,-0.0573708415031
1319270000000,-0.0586258172989
1319270000000,-0.0601628422737
1319310000000,-0.0606464743614
1319310000000,-0.0614532232285
1319350000000,-0.0625211596489
1319350000000,-0.0634217262268
1319350000000,-0.0623928308487
1319390000000,-0.0632802844048
1319390000000,-0.0634776353836
1319410000000,-0.0631611347198
1319430000000,-0.0632854104042
1319470000000,-0.0668721199036
1319470000000,-0.0671916604042
1319510000000,-0.0676970481873
1319510000000,-0.0690122842789
1319570000000,-0.0696665048599
1319570000000,-0.0718275308609
1319610000000,-0.0715492367744
1319610000000,-0.0725739598274
1319650000000,-0.0722857713699
1319650000000,-0.0730195641518
1319690000000,-0.0729978084564
1319690000000,-0.0732672214508
1319730000000,-0.0739518404007
1319730000000,-0.0750858187675
1319730000000,-0.0742963552475
1319790000000,-0.0742847323418
1319790000000,-0.0758768320084
1319790000000,-0.077132999897
1319810000000,-0.0783486962318
1319850000000,-0.0810072422028
1319850000000,-0.0830147266388
1319890000000,-0.0832257270813
1319890000000,-0.0840191841125
1319950000000,-0.0841282010078
1319950000000,-0.0836252570152
1319990000000,-0.0841335058212
1319990000000,-0.0831663012505
1320030000000,-0.0837398767471
1320030000000,-0.0846484303474
1320070000000,-0.0846145153046
1320070000000,-0.0852589607239
1320070000000,-0.0868734121323
1320110000000,-0.0870971679688
1320110000000,-0.0874538421631
1320130000000,-0.0882306694984
1320150000000,-0.0877150297165
1320190000000,-0.0887622237206
1320230000000,-0.088448703289
1320230000000,-0.0884040594101
1320230000000,-0.0891805291176
1320290000000,-0.0890980362892
1320290000000,-0.0894038081169
1320290000000,-0.0897465348244
1320310000000,-0.0892429351807
1320350000000,-0.0897278189659
1320350000000,-0.0887361168861
1320410000000,-0.0878382921219
1320410000000,-0.0886114239693
1320450000000,-0.0886432528496
1320450000000,-0.0900837182999
1320490000000,-0.0922251939774
1320490000000,-0.0921512842178
1320530000000,-0.0926512479782
1320530000000,-0.0937671065331
1320530000000,-0.0930404663086
1320570000000,-0.0940364003181
1320570000000,-0.094627737999
1320590000000,-0.0946247577667
1320610000000,-0.0959888696671
1320650000000,-0.0957151055336
1320650000000,-0.0968450903893
1320690000000,-0.0964570641518
1320690000000,-0.0968724489212
1320750000000,-0.097759604454
1320750000000,-0.0966579914093
1320790000000,-0.0966549515724
1320790000000,-0.0971684455872
1320830000000,-0.0967815518379
1320830000000,-0.0976700186729
1320870000000,-0.0996508002281
1320870000000,-0.0988461971283
1320910000000,-0.0982179641724
1320910000000,-0.0985590219498
1320910000000,-0.0993502140045
1320970000000,-0.0994508266449
1320970000000,-0.0993940234184
1320970000000,-0.0987915992737
1320990000000,-0.0996735095978
1321030000000,-0.0989599823952
1321030000000,-0.0987770557404
1321070000000,-0.0980609059334
1321070000000,-0.0985367894173
1321130000000,-0.0975251793861
1321130000000,-0.0950444340706
1321170000000,-0.0943806171417
1321170000000,-0.092370569706
1321210000000,-0.0918990969658
1321210000000,-0.0911831259727
1321250000000,-0.0911111831665
1321250000000,-0.0910242199898
1321250000000,-0.0907192230225
1321290000000,-0.092050909996
1321290000000,-0.0921580195427
1321300000000,-0.0915291309357
1321330000000,-0.0922938585281
1321370000000,-0.0909254550934
1321370000000,-0.0922473073006
1321430000000,-0.0909879207611
1321430000000,-0.0933760404587
1321470000000,-0.0920975804329
1321470000000,-0.0920836925507
1321510000000,-0.0918312072754
1321510000000,-0.0900141000748
1321510000000,-0.0895596146584
1321550000000,-0.0883994102478
1321550000000,-0.0875706076622
1321570000000,-0.0873521566391
1321590000000,-0.0878033638
1321630000000,-0.0876343250275
1321630000000,-0.0891599655151
1321690000000,-0.0900918841362
1321690000000,-0.0887472629547
1321730000000,-0.0892583727837
1321730000000,-0.0868229866028
1321770000000,-0.0863606333733
1321770000000,-0.086524784565
1321810000000,-0.085315823555
1321810000000,-0.0860117673874
1321810000000,-0.0880395770073
1321870000000,-0.0882577896118
1321870000000,-0.0884773731232
1321870000000,-0.0867498517036
1321890000000,-0.0863131284714
1321930000000,-0.0838048458099
1321930000000,-0.0858344435692
1321990000000,-0.0847133398056
1321990000000,-0.0847726464272
1322030000000,-0.0845940113068
1322030000000,-0.0832878351212
1322070000000,-0.0844631791115
1322070000000,-0.0817735791206
1322110000000,-0.0805623531342
1322110000000,-0.0777583122253
1322110000000,-0.0774013400078
1322170000000,-0.0751233696938
1322170000000,-0.0765572190285
1322170000000,-0.0754588842392
1322190000000,-0.0753218531609
1322230000000,-0.0751748681068
1322230000000,-0.0765309333801
1322270000000,-0.0760687589645
1322270000000,-0.0768085122108
1322330000000,-0.0776742696762
1322330000000,-0.0782512426376
1322370000000,-0.0780518651009
1322370000000,-0.0799487233162
1322410000000,-0.076824426651
1322410000000,-0.0769881010056
1322410000000,-0.075500190258
1322450000000,-0.0748702287674
1322450000000,-0.0762388110161
1322470000000,-0.0764738321304
1322490000000,-0.0757203102112
1322530000000,-0.0750554800034
1322530000000,-0.0743754506111
1322570000000,-0.0737788677216
1322570000000,-0.0745002031326
1322630000000,-0.0754306912422
1322630000000,-0.0757119059563
1322670000000,-0.0761448740959
1322670000000,-0.0777833461761
1322710000000,-0.076797068119
1322710000000,-0.0760458111763
1322750000000,-0.0767975449562
1322750000000,-0.0757128000259
1322750000000,-0.076219201088
1322790000000,-0.0756440162659
1322790000000,-0.0743119120598
1322810000000,-0.074898481369
1322830000000,-0.0755559206009
1322870000000,-0.0749932527542
1322870000000,-0.0752974152565
1322910000000,-0.0737904310226
1322910000000,-0.0736382007599
1322970000000,-0.0739002227783
1322970000000,-0.073901951313
1323010000000,-0.0741270780563
1323010000000,-0.0764605998993
1323050000000,-0.0757223963737
1323050000000,-0.0767174959183
1323090000000,-0.0773078203201
1323090000000,-0.0757943987846
1323090000000,-0.0759572982788
1323130000000,-0.0768257975578
1323130000000,-0.074736893177
1323150000000,-0.0739649534225
1323170000000,-0.0740169286728
1323210000000,-0.0769789814949
1323210000000,-0.0755426883698
1323250000000,-0.0766344070435
1323250000000,-0.0765932202339
1323310000000,-0.0771524310112
1323310000000,-0.0773995518684
1323350000000,-0.0774334669113
1323350000000,-0.0783489942551
1323390000000,-0.0792399048805
1323390000000,-0.0799549221992
1323390000000,-0.0818653106689
1323430000000,-0.0813032388687
1323430000000,-0.0815718770027
1323450000000,-0.0793497562408
1323470000000,-0.0783605575562
1323510000000,-0.0791921019554
1323510000000,-0.0789137482643
1323550000000,-0.0784851908684
1323550000000,-0.0812890529633
1323610000000,-0.0806304812431
1323610000000,-0.0812979340553
1323650000000,-0.081759095192
1323650000000,-0.0831947922707
1323650000000,-0.0832350254059
1323690000000,-0.0835417509079
1323690000000,-0.0820791125298
1323710000000,-0.0817384719849
1323730000000,-0.0807757377625
1323770000000,-0.0833903551102
1323810000000,-0.0833867788315
1323810000000,-0.0846765637398
1323810000000,-0.0849608778954
1323850000000,-0.0860283374786
1323850000000,-0.0868921279907
1323870000000,-0.0869072079659
1323890000000,-0.0872823596001
1323930000000,-0.0868569612503
1323930000000,-0.0880289673805
1323970000000,-0.0879833102226
1323970000000,-0.0878166556358
1324030000000,-0.0882992744446
1324030000000,-0.0877917408943
1324070000000,-0.0878076553345
1324070000000,-0.087911605835
1324110000000,-0.08773624897
1324110000000,-0.0891706943512
1324110000000,-0.0903207659721
1324150000000,-0.0923357605934
1324150000000,-0.0918760299683
1324170000000,-0.0917739868164
1324190000000,-0.0927084684372
1324230000000,-0.0926827788353
1324230000000,-0.0931688547134
1324290000000,-0.0934069156647
1324290000000,-0.0929084420204
1324330000000,-0.0932546257973
1324330000000,-0.0937980413437
1324370000000,-0.0936259031296
1324370000000,-0.0945316553116
1324410000000,-0.0940147042274
1324410000000,-0.0940731167793
1324410000000,-0.0944066047668
1324450000000,-0.0957615375519
1324450000000,-0.094702899456
1324470000000,-0.0941991209984
1324490000000,-0.0939967036247
1324530000000,-0.0933930873871
1324530000000,-0.0941072106361
1324570000000,-0.0956308245659
1324570000000,-0.0960178971291
1324630000000,-0.0965528488159
1324630000000,-0.0967028141022
1324670000000,-0.0966376066208
1324670000000,-0.0950957536697
1324710000000,-0.095206797123
1324710000000,-0.0958299636841
1324750000000,-0.0957629084587
1324750000000,-0.0970522165298
1324750000000,-0.0968427062035
1324790000000,-0.0981747508049
1324790000000,-0.099968791008
1324810000000,-0.0993615984917
1324830000000,-0.0988395810127
1324870000000,-0.0995579957962
1324870000000,-0.100029051304
1324910000000,-0.100525796413
1324910000000,-0.100845754147
1324970000000,-0.10258603096
1324970000000,-0.104492783546
1325010000000,-0.105145871639
1325010000000,-0.106115758419
1325050000000,-0.106320977211
1325050000000,-0.105999350548
1325050000000,-0.106164336205
1325110000000,-0.105636537075
1325110000000,-0.106263101101
1325110000000,-0.10551482439
1325130000000,-0.105405151844
1325170000000,-0.105565726757
1325170000000,-0.106353759766
1325230000000,-0.106988489628
1325230000000,-0.107800066471
1325270000000,-0.107503414154
1325270000000,-0.107265710831
1325310000000,-0.107147216797
1325310000000,-0.10761064291
1325350000000,-0.107601583004
1325350000000,-0.108112156391
1325350000000,-0.107553839684
1325390000000,-0.107471823692
1325390000000,-0.107350409031
1325410000000,-0.106273114681
1325430000000,-0.107040405273
1325470000000,-0.107297420502
1325470000000,-0.107660770416
1325530000000,-0.107516109943
1325530000000,-0.107208609581
1325570000000,-0.106820344925
1325570000000,-0.106828510761
1325610000000,-0.106462776661
1325610000000,-0.106812477112
1325650000000,-0.106600642204
1325650000000,-0.107635259628
1325650000000,-0.107604622841
1325690000000,-0.106656193733
1325690000000,-0.106444120407
1325710000000,-0.106353402138
1325730000000,-0.106756806374
1325770000000,-0.107618927956
1325770000000,-0.108376383781
1325810000000,-0.107128798962
1325810000000,-0.106819093227
1325870000000,-0.105564653873
1325870000000,-0.105079293251
1325910000000,-0.10446190834
1325910000000,-0.105423390865
1325950000000,-0.104114353657
1325950000000,-0.10511225462
1325990000000,-0.106129646301
1325990000000,-0.106431603432
1325990000000,-0.106436133385
1326050000000,-0.10461884737
1326050000000,-0.104608356953
1326050000000,-0.103706896305
1326070000000,-0.103423595428
1326110000000,-0.103527665138
1326110000000,-0.104857742786
1326150000000,-0.104757845402
1326150000000,-0.104509234428
1326210000000,-0.105431973934
1326210000000,-0.105153679848
1326250000000,-0.105061113834
1326250000000,-0.105378508568
1326290000000,-0.105859816074
1326290000000,-0.10621547699
1326330000000,-0.107485294342
1326330000000,-0.108431696892
1326330000000,-0.107425868511
1326370000000,-0.10721552372
1326370000000,-0.106463551521
1326390000000,-0.107694268227
1326410000000,-0.107805073261
1326450000000,-0.108594834805
1326450000000,-0.108891487122
1326510000000,-0.108367621899
1326510000000,-0.108279049397
1326550000000,-0.107976853848
1326550000000,-0.108768463135
1326550000000,-0.109797656536
1326610000000,-0.108757615089
1326610000000,-0.109639108181
1326610000000,-0.10940605402
1326630000000,-0.109077811241
1326670000000,-0.109759926796
1326670000000,-0.109151303768
1326730000000,-0.110440790653
1326730000000,-0.110198020935
1326770000000,-0.110621869564
1326770000000,-0.1110881567
1326810000000,-0.112107813358
1326810000000,-0.113945960999
1326810000000,-0.114312231541
1326850000000,-0.114539086819
1326850000000,-0.114446699619
1326870000000,-0.114397406578
1326890000000,-0.112121403217
1326930000000,-0.112401306629
1326930000000,-0.11276268959
1326990000000,-0.113831996918
1326990000000,-0.115589678288
1327030000000,-0.114267468452
1327030000000,-0.114955186844
1327070000000,-0.113881886005
1327070000000,-0.114221990108
1327110000000,-0.11378544569
1327110000000,-0.113779306412
1327110000000,-0.113579690456
1327150000000,-0.114245414734
1327150000000,-0.114295244217
1327170000000,-0.11260586977
1327190000000,-0.11222666502
1327230000000,-0.113686263561
1327230000000,-0.112859904766
1327270000000,-0.114630222321
1327270000000,-0.11543828249
1327330000000,-0.115275919437
1327330000000,-0.116350531578
1327370000000,-0.115747630596
1327370000000,-0.116400063038
1327410000000,-0.117168486118
1327410000000,-0.11639547348
1327410000000,-0.116980612278
1327450000000,-0.119758307934
1327450000000,-0.116672098637
1327470000000,-0.114737868309
1327490000000,-0.115211188793
1327530000000,-0.116012573242
1327530000000,-0.115047931671
1327570000000,-0.115146160126
1327570000000,-0.114225625992
1327630000000,-0.114063024521
1327630000000,-0.112680792809
1327670000000,-0.11298674345
1327670000000,-0.113617897034
1327710000000,-0.113970756531
1327710000000,-0.115694582462
1327750000000,-0.116013765335
1327750000000,-0.115814447403
1327750000000,-0.115653455257
1327790000000,-0.117095768452
1327790000000,-0.116612315178
1327810000000,-0.116071879864
1327830000000,-0.117219686508
1327870000000,-0.117165327072
1327870000000,-0.117018163204
1327930000000,-0.118983268738
1327930000000,-0.119236409664
1327970000000,-0.119863212109
1327970000000,-0.122095584869
1328010000000,-0.12145280838
1328010000000,-0.121253669262
1328050000000,-0.120751261711
1328050000000,-0.120804071426
1328050000000,-0.118970990181
1328110000000,-0.11987298727
1328110000000,-0.120553076267
1328110000000,-0.12012565136
1328130000000,-0.119892835617
1328170000000,-0.121167898178
1328170000000,-0.123485267162
1328210000000,-0.123040676117
1328210000000,-0.123874545097
1328270000000,-0.123537659645
1328270000000,-0.123875021935
1328300000000,-0.123003363609
1328300000000,-0.122434437275
1328350000000,-0.122377038002
1328350000000,-0.122481644154
1328390000000,-0.122001051903
1328390000000,-0.121254742146
1328390000000,-0.121627807617
1328430000000,-0.1214594841
1328430000000,-0.121754169464
1328450000000,-0.120485723019
1328470000000,-0.120191156864
1328510000000,-0.119556963444
1328510000000,-0.117609858513
1328550000000,-0.118115961552
1328550000000,-0.117095589638
1328610000000,-0.116636037827
1328610000000,-0.118697106838
1328650000000,-0.118950426579
1328650000000,-0.12027400732
1328690000000,-0.120054244995
1328690000000,-0.11918002367
1328730000000,-0.11968100071
1328730000000,-0.120250165462
1328730000000,-0.120022237301
1328770000000,-0.120685398579
1328770000000,-0.120558619499
1328790000000,-0.121856153011
1328810000000,-0.122595489025
1328850000000,-0.123701274395
1328850000000,-0.12277340889
1328890000000,-0.122717320919
1328890000000,-0.122495472431
1328950000000,-0.122348308563
1328950000000,-0.121027171612
1328990000000,-0.122098505497
1328990000000,-0.124273180962
1329030000000,-0.124142885208
1329030000000,-0.125003695488
1329070000000,-0.124791443348
1329070000000,-0.125522613525
1329070000000,-0.127093315125
1329110000000,-0.126492261887
1329110000000,-0.127154350281
1329130000000,-0.126435518265
1329150000000,-0.125401437283
1329190000000,-0.125575602055
1329190000000,-0.125510513783
1329230000000,-0.125331521034
1329230000000,-0.125684082508
1329290000000,-0.124765098095
1329290000000,-0.125609099865
1329330000000,-0.125173687935
1329330000000,-0.123733818531
1329370000000,-0.123880088329
